DOSSIER_ID,REFERENCE_CHAR,REFERENCE_ANNEE,REFERENCE_NUMERO,REFERENCE_SPLIT,PROCEDURE_COTE,ANNEE_COTE,NUMERO_COTE,Error,VAL_CHP_SUP_01,VAL_CHP_SUP_03,TYPE_EVENEMENT_ID,TR_TYPE_EVENEMENT_DNM,TR_TYPE_EVENEMENT_ABR
125369,COM,1998,158,2,CNS,1998,108,,,31999R1251,1260,"Adoption by Council","Formal adoption by Council"
125409,COM,1998,158,5,CNS,1998,111,,,31999R1256,1260,"Adoption by Council","Formal adoption by Council"
125451,COM,1998,228,,CNS,1998,136,,,31999R1036,1260,"Adoption by Council","Formal adoption by Council"
131860,COM,1998,348,,COD,1998,202,,,32000D1753,1815,"Signature by EP and Council","Signature by EP and Council"
132539,COM,1998,362,,CNS,1998,204,,,31999R1721,1260,"Adoption by Council","Formal adoption by Council"
133800,COM,1998,400,,CNS,1998,221,,,31999R1446,1260,"Adoption by Council","Formal adoption by Council"
134420,COM,1998,435,,COD,1998,238,,,32000L0016,1815,"Signature by EP and Council","Signature by EP and Council"
130559,COM,1998,297,,COD,1998,191,,,31999L0093,1815,"Signature by EP and Council","Signature by EP and Council"
131140,COM,1998,257,,ACC,1998,162,,,32000R1334,1260,"Adoption by Council","Formal adoption by Council"
140206,COM,1998,683,,CNS,1998,330,,,31999R2702,1260,"Adoption by Council","Formal adoption by Council"
183410,COM,2003,355,,COD,2003,124,,,32004R0491,1815,"Signature by EP and Council","Signature by EP and Council"
183451,COM,2003,349,,CNS,2003,125,,,32004R0770,1260,"Adoption by Council","Formal adoption by Council"
183452,COM,2003,350,,COD,2003,122,,,32004L0011,1815,"Signature by EP and Council","Signature by EP and Council"
183772,COM,2003,305,,CNS,2003,133,,,32004D0689,1260,"Adoption by Council","Formal adoption by Council"
183851,COM,2003,374,,CNS,2003,137,,,32004R0811,1260,"Adoption by Council","Formal adoption by Council"
183870,COM,2003,378,,COD,2003,138,,,32004R0631,1815,"Signature by EP and Council","Signature by EP and Council"
183932,COM,2003,366,,CNS,2003,131,,,32004R2028,1260,"Adoption by Council","Formal adoption by Council"
184051,COM,2003,278,,COD,2003,152,,,32004D0804,1815,"Signature by EP and Council","Signature by EP and Council"
184155,COM,2003,413,,COD,2003,156,,,32004R0625,1815,"Signature by EP and Council","Signature by EP and Council"
184451,COM,2003,451,,CNS,2003,163,,,32004R0812,1260,"Adoption by Council","Formal adoption by Council"
184630,COM,2003,465,,COD,2003,176,,,32004R0806,1815,"Signature by EP and Council","Signature by EP and Council"
184654,COM,2003,471,,CNS,2003,177,,,32004R1321,1260,"Adoption by Council","Formal adoption by Council"
184732,COM,2003,478,,COD,2003,180,,,32004R0789,1815,"Signature by EP and Council","Signature by EP and Council"
184835,COM,2003,441,,COD,2003,174,,,32004R0851,1815,"Signature by EP and Council","Signature by EP and Council"
185110,COM,2003,519,,CNS,2003,201,,,32004R0602,1260,"Adoption by Council","Formal adoption by Council"
185171,COM,2003,523,,COD,2003,204,,,32004R0669,1815,"Signature by EP and Council","Signature by EP and Council"
185272,COM,2003,534,,AVC,2003,209,,,32004D0246,1260,"Adoption by Council","Formal adoption by Council"
185972,COM,2003,604,2,CNS,2003,233,,,32004R2273,1260,"Adoption by Council","Formal adoption by Council"
186090,COM,2003,611,,CNS,2003,237,,,32004R0855,1260,"Adoption by Council","Formal adoption by Council"
186471,COM,2003,659,,COD,2003,263,,,32005L0001,1815,"Signature by EP and Council","Signature by EP and Council"
186490,COM,2003,658,,CNS,2003,261,,,32004R1421,1260,"Adoption by Council","Formal adoption by Council"
186771,COM,2003,456,,CNS,2003,161,,,32004R0873,1260,"Adoption by Council","Formal adoption by Council"
186917,COM,2003,706,,CNS,2003,281,,,32004D0465,1260,"Adoption by Council","Formal adoption by Council"
191748,COM,2004,615,,ACC,2004,210,,22005D0877,,100154,"Association Council decision","Association Council decision"
192812,COM,2005,173,,,,,,,32005R0779,1260,"Adoption by Council","Formal adoption by Council"
192774,COM,2005,142,,ACC,2005,54,,22005D0563,,100154,"Association Council decision","Association Council decision"
192906,COM,2005,201,,ACC,2005,93,,,32005D0639,1260,"Adoption by Council","Formal adoption by Council"
191758,COM,2004,622,,,,,,,32005R0289,1260,"Adoption by Council","Formal adoption by Council"
191945,COM,2004,742,,,,,,,32005D0153,1260,"Adoption by Council","Formal adoption by Council"
192921,COM,2005,211,,,,,,22005D0867,,100155,"Joint Committee decision","Joint Committee decision"
187492,COM,2003,766,,,,,,,32004D0305,1260,"Adoption by Council","Formal adoption by Council"
191675,COM,2004,578,1,,,,,,32005D0736,1260,"Adoption by Council","Formal adoption by Council"
194055,COM,2006,141,,ACC,2006,47,,,32006D0700,1260,"Adoption by Council","Formal adoption by Council"
194560,COM,2006,445,,,,,,,32006R1411,1260,"Adoption by Council","Formal adoption by Council"
191537,COM,2004,469,,COD,2004,150,,,32006D1855,1815,"Signature by EP and Council","Signature by EP and Council"
196436,COM,2007,729,2,CNS,2007,251,,,32009D0513,1260,"Adoption by Council","Formal adoption by Council"
196948,COM,2008,212,,,,,,,32008R0435,1260,"Adoption by Council","Formal adoption by Council"
196474,COM,2007,763,,COD,2007,268,,,32009R0218,1815,"Signature by EP and Council","Signature by EP and Council"
196659,COM,2008,22,,,,,,,32008R0362,1260,"Adoption by Council","Formal adoption by Council"
196435,COM,2007,729,1,,,,,,32009D0149,1260,"Adoption by Council","Formal adoption by Council"
196151,COM,2007,522,,,,,,22008D0128,,100155,"Joint Committee decision","Joint Committee decision"
196214,COM,2007,567,,ACC,2007,204,,,32007R1355,1260,"Adoption by Council","Formal adoption by Council"
196240,COM,2007,590,,,,,,,32007D0792,1260,"Adoption by Council","Formal adoption by Council"
196560,COM,2007,814,,,,,,,32010D0141,1315,"Adoption of act by Commission","Adoption of act by Commission"
196562,COM,2007,816,,,,,,,32010D0139,1315,"Adoption of act by Commission","Adoption of act by Commission"
196356,COM,2007,688,,ACC,2007,240,,,32007D0861,1260,"Adoption by Council","Formal adoption by Council"
196575,COM,2007,831,,CNS,2007,285,,,32008D0780,1260,"Adoption by Council","Formal adoption by Council"
196616,COM,2008,1,,COD,2008,1,,,32009L0035,1815,"Signature by EP and Council","Signature by EP and Council"
196664,COM,2008,23,,COD,2008,19,,,32009L0024,1815,"Signature by EP and Council","Signature by EP and Council"
196665,COM,2008,19,,COD,2008,16,,,32009L0028,1815,"Signature by EP and Council","Signature by EP and Council"
196703,COM,2008,53,,COD,2008,30,,,32009R0220,1815,"Signature by EP and Council","Signature by EP and Council"
196415,COM,2007,717,,ACC,2007,250,,,32007R1528,1260,"Adoption by Council","Formal adoption by Council"
196416,COM,2007,718,,,,,,,32007R1526,1260,"Adoption by Council","Formal adoption by Council"
196344,COM,2007,683,,,,,,,32007R1419,1260,"Adoption by Council","Formal adoption by Council"
196712,COM,2008,61,,COD,2008,25,,,32008D1357,1815,"Signature by EP and Council","Signature by EP and Council"
196433,COM,2007,730,,,,,,,32007R1459,1260,"Adoption by Council","Formal adoption by Council"
196718,COM,2008,71,,COD,2008,32,,,32009R0596,1815,"Signature by EP and Council","Signature by EP and Council"
196759,SEC,2007,1731,,CNS,2008,4,,,32009D0586,1260,"Adoption by Council","Formal adoption by Council"
196822,COM,2008,129,,CNS,2008,54,,,32008R0645,1260,"Adoption by Council","Formal adoption by Council"
197340,COM,2008,523,,,,,,,32008R0906,1260,"Adoption by Council","Formal adoption by Council"
198118,SEC,2009,564,,,,,,,32009D0415,1260,"Adoption by Council","Formal adoption by Council"
198121,SEC,2009,567,,,,,,,32009D0416,1260,"Adoption by Council","Formal adoption by Council"
196900,COM,2008,179,,COD,2008,69,,,32009H0708(01),1815,"Signature by EP and Council","Signature by EP and Council"
196941,COM,2008,213,,COD,2008,82,,,32009L0044,1815,"Signature by EP and Council","Signature by EP and Council"
194817,COM,2006,616,,ACC,2006,204,,,32007R0129,1260,"Adoption by Council","Formal adoption by Council"
194819,COM,2006,621,,CNS,2006,203,,,32007D0247,1260,"Adoption by Council","Formal adoption by Council"
194909,COM,2006,664,,COD,2006,222,,,32009L0148,1815,"Signature by EP and Council","Signature by EP and Council"
198171,COM,2009,167,,,,,,,32009D0400,1260,"Adoption by Council","Formal adoption by Council"
195333,COM,2007,48,,CNS,2007,21,,,32007R0315,1260,"Adoption by Council","Formal adoption by Council"
140505,COM,1998,662,4,PRT,1998,320,,,31999L0063,1260,"Adoption by Council","Formal adoption by Council"
139339,COM,1998,600,1,CNS,1998,299,,,32000R0764,1260,"Adoption by Council","Formal adoption by Council"
137644,COM,1998,558,,COD,1998,289,,,32000L0076,1815,"Signature by EP and Council","Signature by EP and Council"
138139,COM,1998,480,3,COD,1998,267,,,32001L0014,1815,"Signature by EP and Council","Signature by EP and Council"
134679,COM,1998,449,,COD,1998,243,,,32001L0108,1815,"Signature by EP and Council","Signature by EP and Council"
118270,COM,1984,638,,,,,,,31985R0002,1260,"Adoption by Council","Formal adoption by Council"
118273,COM,1984,641,,,,,,,31985R0231,1260,"Adoption by Council","Formal adoption by Council"
118277,COM,1984,645,1,,,,,,31984D0657,1260,"Adoption by Council","Formal adoption by Council"
118279,COM,1984,646,,,,,,,31984R3624,1260,"Adoption by Council","Formal adoption by Council"
188691,COM,2004,82,,,,,,,32004R0314,1260,"Adoption by Council","Formal adoption by Council"
188630,COM,2004,51,,ACC,2004,13,,,32004D0804,1260,"Adoption by Council","Formal adoption by Council"
188233,COM,2004,37,,,,,,,32004R0131,1260,"Adoption by Council","Formal adoption by Council"
188090,COM,2003,848,,,,,,,32004R0237,1260,"Adoption by Council","Formal adoption by Council"
187899,COM,2003,835,1,,,,,,32004D0181,1260,"Adoption by Council","Formal adoption by Council"
187717,COM,2003,825,2,,,,,,32004D0161,1260,"Adoption by Council","Formal adoption by Council"
185950,COM,2003,602,,CNS,2003,231,,,32004D0869,1260,"Adoption by Council","Formal adoption by Council"
194072,COM,2006,147,1,ACC,2006,51,,,32006D0445,1260,"Adoption by Council","Formal adoption by Council"
194194,COM,2006,229,,ACC,2006,72,,,32006R0728,1260,"Adoption by Council","Formal adoption by Council"
194231,COM,2006,227,,,,,,,32006R0913,1260,"Adoption by Council","Formal adoption by Council"
184114,COM,2003,409,2,AVC,2003,150,,,32004D0294,1260,"Adoption by Council","Formal adoption by Council"
144120,COM,1999,132,,ACC,1999,78,,,31999D0492,1260,"Adoption by Council","Formal adoption by Council"
144302,COM,1999,166,,,,,,21999D1119(01),,100154,"Association Council decision","Association Council decision"
142301,COM,1999,36,,COD,1999,20,,,32000R2493,1815,"Signature by EP and Council","Signature by EP and Council"
142321,COM,1999,35,,COD,1999,22,,,32000R2888,1815,"Signature by EP and Council","Signature by EP and Council"
142679,COM,1999,55,,CNS,1999,47,,,32000R0104,1260,"Adoption by Council","Formal adoption by Council"
142780,COM,1999,39,2,CNS,1999,24,,,31999R1239,1260,"Adoption by Council","Formal adoption by Council"
142882,COM,1999,46,4,CNS,1999,43,,21999D1013(01),,100154,"Association Council decision","Association Council decision"
143010,COM,1999,38,10,CNS,1999,32,,,31999R1677,1260,"Adoption by Council","Formal adoption by Council"
117680,COM,1984,82,,,,,,,31984R1320,1260,"Adoption by Council","Formal adoption by Council"
191334,SEC,2004,734,,,,,,22004D0138,,100155,"Joint Committee decision","Joint Committee decision"
117682,COM,1984,85,1,,,,,,31984R1496,1260,"Adoption by Council","Formal adoption by Council"
189411,SEC,2004,224,,,,,,,22004D0699,1260,"Adoption by Council","Formal adoption by Council"
192620,COM,2005,80,,,,,,,32005R0564,1260,"Adoption by Council","Formal adoption by Council"
197048,COM,2008,318,,COD,2008,99,,,32009L0139,1815,"Signature by EP and Council","Signature by EP and Council"
198413,SEC,2009,921,,,,,,,32009D0591,1260,"Adoption by Council","Formal adoption by Council"
196826,COM,2008,148,,,,,,,32008R0261,1260,"Adoption by Council","Formal adoption by Council"
197084,COM,2008,324,,CNS,2008,112,,,32009R1288,1260,"Adoption by Council","Formal adoption by Council"
197119,COM,2008,365,,CNS,2008,117,,,32009R0480,1260,"Adoption by Council","Formal adoption by Council"
191771,COM,2004,630,,COD,2004,223,,,32007R0300,1260,"Adoption by Council","Formal adoption by Council"
191771,COM,2004,630,,COD,2004,223,,,32006R1717,1815,"Signature by EP and Council","Signature by EP and Council"
198161,COM,2009,165,,,,,,,32009R0383,1260,"Adoption by Council","Formal adoption by Council"
194578,COM,2006,464,,ACC,2006,157,,,32007D0095,1260,"Adoption by Council","Formal adoption by Council"
194752,COM,2006,580,,ACC,2006,185,,,32007D0138,1260,"Adoption by Council","Formal adoption by Council"
194836,COM,2006,624,,ACC,2006,208,,,32006R1870,1260,"Adoption by Council","Formal adoption by Council"
194976,COM,2006,698,,ACC,2006,230,,,32006D1012,1260,"Adoption by Council","Formal adoption by Council"
195038,COM,2006,764,,ACC,2006,255,,,32006R1933,1260,"Adoption by Council","Formal adoption by Council"
180690,COM,2003,70,,,,,,,32003D0429,1815,"Signature by EP and Council","Signature by EP and Council"
181390,COM,2003,116,,,,,,,32003D0354,1260,"Adoption by Council","Formal adoption by Council"
102225,COM,1993,227,,,,,,,31993D0357,1260,"Adoption by Council","Formal adoption by Council"
172321,COM,2002,123,2,ACC,2002,64,,,32002D0609,1260,"Adoption by Council","Formal adoption by Council"
175539,COM,2002,447,,,,,,,32002R1514,1260,"Adoption by Council","Formal adoption by Council"
164420,COM,2001,241,,COD,2001,107,,,32003L0017,1815,"Signature by EP and Council","Signature by EP and Council"
143604,COM,1999,125,1,COD,1999,67,,,32001L0081,1815,"Signature by EP and Council","Signature by EP and Council"
143605,COM,1999,125,2,COD,1999,68,,,32002L0003,1815,"Signature by EP and Council","Signature by EP and Council"
151579,COM,1999,576,2,CNS,1999,237,,,32000R1673,1260,"Adoption by Council","Formal adoption by Council"
152358,COM,1999,576,1,CNS,1999,236,,,32000R1672,1260,"Adoption by Council","Formal adoption by Council"
152718,COM,1999,557,,COD,1999,233,,,32001D1411,1815,"Signature by EP and Council","Signature by EP and Council"
152725,COM,1999,617,2,COD,1999,252,,,32001L0016,1815,"Signature by EP and Council","Signature by EP and Council"
166640,COM,2001,418,,COD,2001,166,,,32003R0450,1815,"Signature by EP and Council","Signature by EP and Council"
197123,COM,2008,376,,CNS,2008,120,,,32009L0055,1260,"Adoption by Council","Formal adoption by Council"
197124,COM,2008,369,,COD,2008,126,,,32009R0469,1815,"Signature by EP and Council","Signature by EP and Council"
197125,COM,2008,381,,,,,,32008B0833,,1810,"Signature of budget by EP","Signature of budget by EP"
197563,COM,2008,675,,AVC,2008,205,,,32009D0433,1260,"Adoption by Council","Formal adoption by Council"
194982,COM,2006,684,,COD,2006,236,,,32007R1523,1815,"Signature by EP and Council","Signature by EP and Council"
191760,COM,2004,621,,COD,2004,218,,,32007R0614,1815,"Signature by EP and Council","Signature by EP and Council"
195058,COM,2006,760,,CNS,2006,253,,,32008L0007,1260,"Adoption by Council","Formal adoption by Council"
195060,COM,2006,753,2,CNS,2006,257,,,32009D0487,1260,"Adoption by Council","Formal adoption by Council"
193018,COM,2005,264,2,CNS,2005,112,,,32009D0510,1260,"Adoption by Council","Formal adoption by Council"
195263,COM,2007,12,,CNS,2007,5,,,32007R0734,1260,"Adoption by Council","Formal adoption by Council"
195322,COM,2007,18,,COD,2007,19,,,32009L0030,1815,"Signature by EP and Council","Signature by EP and Council"
195346,COM,2007,51,,COD,2007,22,,,32008L0099,1815,"Signature by EP and Council","Signature by EP and Council"
195613,COM,2007,196,,CNS,2007,70,,,32008R0199,1260,"Adoption by Council","Formal adoption by Council"
198442,COM,2009,352,,ACC,2009,93,,,32009R0880,1260,"Adoption by Council","Formal adoption by Council"
196694,COM,2008,48,,,,,,,32008R0301,1260,"Adoption by Council","Formal adoption by Council"
196794,COM,2008,126,,,,,,,32008R0243,1260,"Adoption by Council","Formal adoption by Council"
193243,COM,2005,393,2,CNS,2005,161,,,32008D0274,1260,"Adoption by Council","Formal adoption by Council"
196280,COM,2007,615,,,,,,,32008R0275,1260,"Adoption by Council","Formal adoption by Council"
196818,COM,2008,121,,,,,,,32008R0320,1260,"Adoption by Council","Formal adoption by Council"
196841,COM,2008,150,,,,,,32008B0546,,1810,"Signature of budget by EP","Signature of budget by EP"
196439,COM,2007,744,,ACC,2007,258,,,32010D0036,1260,"Adoption by Council","Formal adoption by Council"
196967,COM,2008,217,,,,,,,32008R0672,1260,"Adoption by Council","Formal adoption by Council"
103259,COM,1992,330,,,,,,,31993L0093,1260,"Adoption by Council","Formal adoption by Council"
196980,COM,2008,230,,,,,,,32008R0646,1260,"Adoption by Council","Formal adoption by Council"
196475,COM,2007,735,,COD,2008,253,,,32008L0092,1815,"Signature by EP and Council","Signature by EP and Council"
196499,COM,2007,776,,COD,2007,272,,,32009R0400,1815,"Signature by EP and Council","Signature by EP and Council"
196144,COM,2007,520,,ACC,2007,193,,,32008R0140,1260,"Adoption by Council","Formal adoption by Council"
196559,COM,2007,813,,,,,,,32010D0136,1315,"Adoption of act by Commission","Adoption of act by Commission"
196287,COM,2007,626,,,,,,,32007R1377,1260,"Adoption by Council","Formal adoption by Council"
